ID	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat
K09795	K09795: hypothetical protein	1.18776e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83175e-06	0	0	0	3.97596e-06	0	0	0	3.24252e-06	0	0	0	0	0
K06568	K06568: mucin 1, transmembrane	0	0	0	0	0	0	0	0	0	0	3.58202e-06	0	0	0	0	0	0	0	0	0	0	0	3.20694e-06	0	4.05517e-06	0	0	0	0
K09797	K09797: hypothetical protein	5.61257e-05	0	0.000123685	3.2127e-05	0	3.68823e-05	3.44878e-05	7.72066e-05	7.72873e-05	8.22498e-05	7.00447e-05	0	0	7.27288e-05	8.32956e-05	0.000110362	0	0.000104822	0.000158255	7.70739e-05	0.000178672	0.000102658	7.1022e-05	7.19512e-05	7.00336e-05	1.97574e-05	0.000101803	0.000126153	0.000274889
K09798	K09798: hypothetical protein	6.87241e-05	0	6.32106e-05	1.16421e-05	4.11055e-05	3.26574e-05	2.89567e-05	3.25198e-05	1.43752e-05	3.22059e-05	8.02149e-06	2.59097e-05	9.71593e-06	7.76631e-06	1.2179e-05	3.12053e-05	0	5.53491e-05	1.68633e-05	1.54503e-05	3.75565e-05	3.07409e-05	2.30526e-05	3.08722e-05	8.71107e-06	4.79219e-05	2.29927e-05	2.17194e-05	0.000212924
K09799	K09799: hypothetical protein	0	0	0	0	0	0	0	0	0	0	5.78711e-06	0	1.17514e-05	1.88261e-05	5.16102e-06	0	0	0	7.05301e-06	0	0	0	0	0	0	0	0	9.98165e-06	0.000185755
K10972	K10972: LysR family transcriptional regulator, transcriptional activator of	5.66283e-05	0	6.27265e-05	4.80949e-05	8.72347e-05	7.5742e-05	0.000178665	0	3.42395e-05	1.89842e-05	0	3.99749e-05	0	0	0	0	0	0.000208657	3.26184e-05	2.54545e-05	0	0	0	6.67936e-06	3.02333e-05	3.01381e-05	0	1.16505e-05	0
K10973	K10973: IclR family transcriptional regulator, negative regulator of	1.60261e-05	0	1.19672e-05	1.36111e-05	1.65021e-05	1.71382e-05	3.3854e-05	0	9.68995e-06	7.19435e-06	0	9.02729e-06	0	0	0	0	0	5.94272e-05	9.23118e-06	9.54527e-06	0	0	0	0	0	1.69246e-05	0	0	0
K10977	K10977: trans-homoaconitate synthase	0	0	0	0	0	0	0	4.67357e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10974	K10974: cytosine permease	0.000119768	0	6.71113e-05	0.000131163	9.35233e-05	0.000167189	0.000127884	7.33284e-05	9.19497e-05	9.56117e-05	7.86084e-05	0.000155211	9.83373e-05	0.000111442	8.48297e-05	7.818e-05	0	7.65519e-05	0.000100193	0.000105445	2.51575e-05	6.208e-05	4.75609e-05	6.89938e-05	6.76092e-05	7.54094e-05	9.98769e-05	3.43218e-05	0
K10975	K10975: allantoin permease	9.00639e-06	0	1.99869e-05	7.64919e-06	9.27389e-06	9.63134e-06	1.90253e-05	0	5.44557e-06	4.04309e-06	0	1.52195e-05	0	0	0	0	0	4.96262e-05	2.03135e-05	5.36426e-06	0	0	0	4.37472e-06	0	1.90226e-05	0	0	1.2224e-05
K10979	K10979: DNA end-binding protein Ku	3.28706e-05	0	1.14213e-05	1.44055e-05	4.86247e-05	3.62768e-05	6.80005e-05	7.10091e-06	0	2.23703e-05	1.39916e-05	1.85155e-05	4.33035e-05	6.9581e-05	1.83583e-05	4.93102e-06	0	6.26518e-05	9.23532e-05	0	0	3.94996e-05	1.21694e-05	2.11735e-05	0	1.78429e-05	0	0	0
K09869	K09869: aquaporin-8	0	0	0	0	0	1.77246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K09862	K09862: hypothetical protein	0.000122888	0	0.00014733	5.36552e-05	0.000133061	0.000134153	0.000141666	0	3.81979e-05	2.83602e-05	0	3.55857e-05	0	0	0	0	0	0.000239589	3.63894e-05	3.99432e-05	0	0	0	0	3.40869e-05	6.67171e-05	0	0	0.000954937
K09860	K09860: hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106109
K09861	K09861: hypothetical protein	0.000362494	0	0.000386241	0.000264845	0.000465768	0.000519253	0.000552964	0.000232547	0.000229874	0.000379574	0.000204148	0.000175936	0.000568851	0.000327076	0.000233806	0.000328753	0	0.000414473	0.000409155	0.000265999	0.000458759	0.000536842	0.000271614	0.000318549	0.000297516	0.000420418	0.000212053	0.000276174	0.000262942
K06306	K06306: spore germination protein	8.65477e-05	0	6.99765e-05	8.60978e-06	6.60108e-05	4.39022e-05	4.4151e-05	7.18791e-05	5.24802e-05	7.11848e-05	7.92996e-05	4.14722e-05	6.07679e-05	7.92947e-05	0.000113377	8.32783e-05	0	0	8.32407e-05	7.01183e-05	2.45697e-05	0.000146474	8.44777e-05	9.64002e-05	2.76799e-05	8.12858e-05	6.82287e-05	7.85838e-05	0
K06307	K06307: spore germination protein	8.51385e-06	0	2.7527e-05	7.20274e-06	0	0	0	1.81814e-05	1.67167e-05	1.21406e-05	1.65658e-05	5.19115e-06	8.8943e-06	1.37922e-05	1.03793e-05	1.12814e-05	0	0	5.3084e-06	2.09991e-05	2.05387e-05	1.07406e-05	1.11561e-05	1.22013e-05	9.5395e-06	0	2.27001e-05	0	0
K06305	K06305: spore germination protein Q	0	0	2.21433e-05	0	0	2.5473e-05	5.03183e-05	2.23658e-05	0	1.05776e-05	1.41331e-05	3.3407e-05	0	2.37658e-05	3.43487e-05	0	0	4.41644e-05	1.70808e-05	0	0	1.77743e-05	5.59743e-05	1.15703e-05	0	0	0	7.53716e-05	0
K11370	K11370: ADA HAT complex component 1	0	0	0	0	0	0	0	0	0	0	0	0	7.43286e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04047	K04047: starvation-inducible DNA-binding protein	0.000275911	0	0.000362933	0.000113182	0.000272689	0.000414856	0.000528079	0.000185422	0.000127679	0.000331808	0.000103397	9.32977e-05	0.000239227	0.000247784	0.000171945	0.000174227	0	0.000709506	0.000267625	0.000280156	0.000268349	0.000205203	0.000246635	0.000253052	0.000179647	0.000178891	0.000226482	0.000280562	0.000423862
K04046	K04046: hypothetical chaperone protein	1.92672e-05	0	2.14791e-05	8.22712e-06	1.98395e-05	1.0359e-05	2.04628e-05	0	5.85701e-06	4.34857e-06	4.9584e-06	1.08412e-05	0	5.22733e-06	0	0	0	3.5723e-05	5.57971e-06	0	0	0	0	0	5.22666e-06	0	0	0	7.37454e-07
K04045	K04045: molecular chaperone HscC	7.50439e-05	0	3.44554e-05	5.32089e-05	8.67274e-05	8.34165e-05	7.88016e-05	3.56301e-05	5.64408e-05	6.89912e-05	4.34153e-05	3.48149e-05	6.53688e-05	3.54895e-05	4.71511e-05	3.5576e-05	0	5.62793e-05	2.23326e-05	4.57182e-05	5.58364e-05	3.83408e-05	1.97459e-05	2.62075e-05	3.71051e-05	2.53869e-05	3.12e-05	3.26175e-05	0.000148376
K04044	K04044: molecular chaperone HscA	2.08276e-05	0	3.67013e-05	5.83944e-06	3.60653e-05	2.24021e-05	2.94001e-05	8.75053e-06	1.6619e-05	9.96404e-06	1.40397e-05	2.04361e-05	6.79644e-06	6.99941e-06	2.99202e-06	1.18277e-05	0	5.15138e-05	1.2785e-05	1.66198e-05	1.74682e-05	4.36463e-06	6.00977e-06	1.3801e-05	7.50328e-06	7.47319e-06	0	1.17264e-05	9.6088e-05
K04043	K04043: molecular chaperone DnaK	0.00057178	0	0.000440695	0.000567326	0.000490383	0.000451706	0.000337557	0.000607144	0.000618638	0.000557637	0.000646387	0.000603651	0.000539349	0.000522	0.000674031	0.000526045	0	0.000622271	0.000565812	0.00053143	0.000743522	0.000449927	0.000622997	0.000517457	0.000555792	0.000612005	0.00061991	0.000621753	0.000850514
K04042	K04042: bifunctional protein GlmU	0.000436048	0	0.000341701	0.000435251	0.000411096	0.000522912	0.000437464	0.000439588	0.000522213	0.000374265	0.000512678	0.000477933	0.000559089	0.000393547	0.000361757	0.00042019	0	0.000318763	0.000452717	0.000302433	0.000372742	0.000355977	0.000327607	0.00043857	0.000433122	0.000438381	0.000371505	0.00037011	0.000912359
K04041	K04041: fructose-1,6-bisphosphatase III	0.000422529	0	0.000428059	0.000380023	0.000345512	0.000251903	0.000212383	0.000381011	0.000367663	0.000310763	0.000293352	0.000373265	0.00037462	0.000360566	0.000350267	0.000398025	0	0.000184928	0.000324328	0.000398315	0.000513473	0.000336425	0.00033578	0.000324227	0.000370309	0.000425726	0.000520581	0.000366602	0.000206701
K02707	K02707: photosystem II PsbE protein	0	0	0	0	0	0	0	0	0	0	2.5031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83373e-05	5.68331e-05	0	0	0
K02705	K02705: photosystem II PsbC protein	0	0	6.88175e-06	0	0	0	0	0	0	0	8.34207e-06	9.6791e-06	0	0	0	0	0	0	0	0	0	0	0	0	9.77247e-06	0	1.21533e-05	0	0
K10020	K10020: octopine/nopaline transport system permease protein	0	0	1.36195e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10021	K10021: octopine/nopaline transport system ATP-binding protein	1.65117e-05	0	3.74748e-05	0	1.70022e-05	1.76575e-05	7.11327e-05	1.43137e-05	1.02157e-05	7.5847e-06	2.41315e-05	4.75545e-05	3.22418e-05	2.55512e-05	2.09442e-05	0	0	3.18192e-05	1.96174e-05	1.00632e-05	0	1.02337e-05	7.20939e-06	1.6543e-05	1.82325e-05	5.31233e-05	2.30819e-05	0	0
K10022	K10022: arginine/ornithine transport system substrate-binding protein	0	0	0	0	1.77413e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.1945e-05	0	0	0	0	0	0	0	0	0	0	1.69354e-05
K10023	K10023: arginine/ornithine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22123e-08
K10024	K10024: arginine/ornithine transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
K10025	K10025: arginine/ornithine transport system ATP-binding protein	0	0	0	0	0	0	0	7.10091e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.25981e-06	0	0	0	2.69665e-05
K10026	K10026: queuosine biosynthesis protein QueE	0.000188317	0	0.000209536	0.000282864	0.000235608	0.0003149	0.000189993	0.00015778	0.000226713	0.000210877	0.000169271	0.000211065	0.000129401	0.00017526	0.000155266	8.21698e-05	0	0.000202335	0.000101758	0.0001406	0.000142558	0.000166772	0.000115896	0.000132512	0.000188463	0.000288581	0.000134981	0.000150943	0.000285959
K10027	K10027: phytoene dehydrogenase	2.65798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K04228	K04228: arginine vasopressin receptor 2	0	0	0	6.84327e-06	0	2.15415e-06	0	0	0	0	0	0	5.83226e-06	0	0	0	0	0	0	0	0	0	0	0	2.17375e-06	0	0	0	0
K13612	K13612	0	0	0	0	0	0	0	0	0	0	4.56008e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20662e-06
K13613	K13613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35598e-06
K13611	K13611	0	0	6.43294e-07	0	0	0	1.81981e-06	7.29722e-07	0	7.73459e-07	8.21173e-07	9.7802e-07	0	4.3095e-07	3.55968e-07	7.3088e-07	0	0	4.97597e-07	1.04207e-06	0	5.33934e-07	1.4698e-06	0	4.64821e-07	0	0	7.31909e-07	2.76446e-05
K13614	K13614	2.38199e-06	0	1.7787e-06	3.22204e-06	3.90641e-06	3.39222e-06	3.36269e-06	1.25259e-06	1.44023e-06	2.48809e-06	1.88288e-06	4.01866e-06	2.29888e-06	1.49258e-06	1.48356e-06	1.93954e-06	0	4.40348e-06	3.56436e-06	1.88933e-06	1.90608e-06	2.3441e-06	1.60887e-06	2.69217e-06	1.70527e-06	8.34417e-07	3.23825e-06	2.00827e-06	2.33779e-06
K13615	K13615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35786e-05
K05794	K05794: tellurite resistance protein TerC	3.97604e-05	0	8.58116e-05	4.35372e-05	9.53109e-05	0.000124481	0.000112065	3.325e-05	3.88157e-05	4.06312e-05	4.32589e-05	4.34283e-05	0.000120032	5.26068e-05	2.17185e-05	4.79838e-05	0	7.45344e-05	3.14147e-05	2.37249e-05	0	3.41071e-05	2.3314e-05	1.91138e-05	5.01105e-05	5.5517e-05	0	4.4532e-05	0
K05795	K05795: tellurium resistance protein TerD	0.000227908	0	0.00020362	7.71304e-05	0.000210162	0.000341876	0.000143882	0.000123601	0.000136991	9.15704e-05	0.000172626	0.000277448	0.000153382	0.000134797	0.000187432	0.000125104	0	0	0.000117631	0.000108628	5.44863e-05	0.0001125	0.000241792	0.000143251	0.000269058	0.000289039	0.00024765	3.84719e-05	0
K05796	K05796: electron transport protein HydN	0.00015758	0	0.000202011	0.000157823	0.000186328	0.000225117	0.000347245	4.67957e-05	0.000151602	7.32915e-05	9.45281e-05	0.00011604	0.000179204	0.000122537	5.43866e-05	2.85607e-05	0	0.000259612	0.000205669	7.02065e-05	5.56393e-05	7.18364e-05	3.71463e-05	2.11436e-05	6.00541e-05	0.00012348	5.9467e-05	3.68798e-05	0.000824862
K05790	K05790: lipopolysaccharide biosynthesis protein WzzE	4.98539e-05	0	2.79807e-05	2.12466e-05	2.57594e-05	1.33569e-05	2.63847e-05	0	7.55203e-06	5.60704e-06	0	1.40914e-05	0	0	0	0	0	4.63823e-05	7.19448e-06	1.48785e-05	0	0	0	0	6.71999e-06	0	0	0	0.000100725
K05791	K05791: tellurium resistance protein TerZ	0	0	3.36443e-05	0	0	0	0	0	0	9.7356e-06	0	2.55109e-05	0	1.08188e-05	1.71114e-05	8.36709e-06	0	0	1.13614e-05	0	0	0	0	9.58081e-06	0	0	0	0	0
K05792	K05792: tellurite resistance protein TerA	2.1905e-05	0	2.50107e-05	0	1.12495e-05	1.09943e-05	0	4.59157e-06	6.60566e-06	9.27419e-06	5.20695e-06	1.70186e-05	0	2.12072e-05	2.26477e-05	3.14423e-05	0	0	4.23391e-05	0	0	6.77119e-06	4.38685e-06	2.0549e-05	5.54716e-06	0	0	0	0
K05793	K05793: tellurite resistance protein TerB	0	0	4.31134e-05	0	0	0	0	0	0	0	0	1.6261e-05	0	0	0	0	0	5.65182e-05	0	0	0	0	0	0	0	0	0	0	0
K05798	K05798: LysR family transcriptional regulator, transcriptional activator for	4.14727e-05	0	5.03874e-05	2.17159e-05	4.24861e-05	1.48457e-05	2.93255e-05	0	8.39378e-06	5.24627e-06	0	1.56396e-05	0	0	0	0	0	7.65004e-05	7.99638e-06	6.9606e-06	0	0	0	6.74318e-06	7.49041e-06	1.46607e-05	0	0	0
K05799	K05799: GntR family transcriptional regulator, transcriptional repressor for	0.000361935	0	0.00035861	0.000467887	0.000450915	0.000390697	0.000377047	0.000292111	0.000414911	0.00039411	0.000346346	0.000543882	0.000423018	0.000278481	0.000241556	0.000339996	0	0.000191843	0.000310193	0.000363306	4.38161e-05	0.000607328	0.000310814	0.000295009	0.000282357	0.000370223	0.000199876	0.000145272	0.000886332
K01474	K01474: N-methylhydantoinase B	1.45675e-05	0	5.83345e-06	5.61792e-06	0	7.02043e-06	0	2.43007e-05	8.98794e-06	3.35078e-06	1.508e-05	8.40895e-06	0	3.77105e-05	3.12573e-05	3.91841e-05	0	0	3.15667e-05	3.28446e-05	0	2.33776e-05	1.98934e-05	1.51579e-05	3.13209e-05	0	0	0	0
K01477	K01477: allantoicase	0	0	1.87073e-05	0	2.57964e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.64489e-05	0	0	0	0	0	0	1.35172e-05	0	0	0	0
K01476	K01476: arginase	8.34314e-05	0	5.80524e-05	3.64913e-05	1.5113e-05	0	3.11089e-05	7.69046e-05	6.2646e-05	6.86495e-05	6.43433e-05	2.32715e-05	1.40703e-05	8.47484e-05	0.000113877	9.27021e-05	0	6.14609e-05	0.000103981	7.875e-05	0.000210097	0.000122579	6.19625e-05	0.000147409	6.36694e-05	1.62667e-05	2.07496e-05	0.000146222	0.000224506
K01470	K01470: creatinine amidohydrolase	0.000120167	0	0.000184252	0.000202866	0.000173273	5.35344e-05	0.000177521	0.000232689	0.000135758	0.000167844	9.54463e-05	0.000126346	0.000142423	0.000210389	0.000154607	0.000156194	0	9.76589e-05	0.000151657	0.000190367	0.000251375	0.000169076	0.000133399	0.000140426	0.000138811	0.000166469	0.000166673	0.000191974	0
K01473	K01473: N-methylhydantoinase A	1.91808e-05	0	4.60405e-06	1.05652e-05	0	6.73637e-06	0	1.33161e-05	1.92137e-05	5.73938e-06	6.11096e-06	3.58978e-06	0	2.23347e-05	2.37666e-05	2.9949e-05	0	0	2.92761e-05	1.90019e-05	0	2.35458e-05	1.62336e-05	2.17794e-05	3.10365e-05	6.70085e-06	0	0	0
K01479	K01479: formiminoglutamase	4.29913e-05	0	4.22339e-05	0	3.03717e-05	3.18912e-05	0.000142243	2.94841e-05	8.21075e-06	3.03162e-05	1.39278e-05	9.1963e-06	7.66706e-05	0	2.24448e-05	2.22564e-05	0	5.56855e-05	2.42174e-05	8.08815e-06	3.10202e-05	1.85352e-05	5.79446e-06	5.58671e-06	2.37506e-05	1.21464e-05	0	1.09266e-05	0
K01478	K01478: arginine deiminase	6.41982e-05	0	7.18079e-05	9.91726e-05	0.000120437	0.000136434	0.00013415	0.000142944	0.0001228	0.000124368	0.000142256	0.000113699	0.000132865	0.000144388	0.000132	0.000108249	0	0.000157626	0.000147743	8.92394e-05	7.6855e-05	8.60571e-05	0.000100263	6.76074e-05	5.15905e-05	7.88964e-05	0.000100884	6.33488e-05	0.000164965
K09265	K09265: MADS-box transcription factor, other eukaryote	0	0	0	0	0	0	0	1.74479e-06	0	0	1.97864e-06	0	0	0	1.71542e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05571	K05571: multicomponent Na+:H+ antiporter subunit G	4.27362e-05	0	0	0	0	0	0	1.68077e-05	1.93798e-05	0	0	0	0	0	1.76588e-05	1.81287e-05	0	0	0	0	0	2.64873e-05	1.82355e-05	1.94254e-05	0	0	0	0	0
K05572	K05572: NADH dehydrogenase I subunit 1	0	0	0	0	0	0	2.47534e-05	0	0	0	0	2.00549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05573	K05573: NADH dehydrogenase I subunit 2	0	0	6.35755e-06	0	0	9.10463e-06	3.59697e-05	0	0	0	8.1155e-06	9.59144e-06	0	0	0	0	0	0	0	0	0	0	0	4.13548e-06	9.18747e-06	8.99117e-06	0	0	0
K05574	K05574: NADH dehydrogenase I subunit 3	0	0	0	0	0	0	0	0	0	0	1.73131e-05	2.04618e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05575	K05575: NADH dehydrogenase I subunit 4	0	0	1.30202e-05	0	0	0	0	9.79699e-06	0	0	1.61605e-05	2.24084e-05	0	3.87624e-06	3.21069e-06	6.59225e-06	0	0	4.98189e-06	0	0	0	0	0	9.1085e-06	0	0	6.9291e-06	0
K05576	K05576: NADH dehydrogenase I subunit 4L	0	0	0	0	0	0	0	0	0	0	2.057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05577	K05577: NADH dehydrogenase I subunit 5	0	0	0	0	0	0	1.23435e-05	0	0	0	0	9.81368e-06	0	0	0	0	0	0	3.63368e-06	0	0	0	0	0	3.09473e-06	1.90426e-05	0	0	1.30369e-07
K05578	K05578: NADH dehydrogenase I subunit 6	0	0	0	0	0	0	0	0	0	0	1.18044e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05579	K05579: NADH dehydrogenase I subunit 7	0	0	0	0	0	0	2.33712e-05	0	0	0	1.05595e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.37402e-06	5.96953e-06	1.1684e-05	0	0	0
K02076	K02076: Fur family transcriptional regulator, zinc uptake regulator	0	0	2.26047e-05	0	3.11706e-05	3.12857e-05	0	0	0	0	0	0	0	0	0	2.56824e-05	0	0.000168377	3.48732e-05	0	0	0	0	0	0	0	0	0	2.10941e-05
K02077	K02077: zinc/manganese transport system substrate-binding protein	5.15925e-05	0	7.98386e-05	4.36183e-05	0.000167672	0.000197567	8.51335e-05	5.67462e-05	3.10525e-05	6.14706e-05	6.83182e-05	5.94568e-05	0.000137316	0.000104913	4.44265e-05	6.87387e-05	0	0.000181371	1.44874e-05	7.13065e-05	3.3597e-05	4.92341e-05	5.85021e-05	7.8423e-05	5.86904e-05	5.42368e-05	1.49627e-05	0.000122087	4.37156e-05
K02071	K02071: D-methionine transport system ATP-binding protein	0.000635123	0	0.000443842	0.000376804	0.000459872	0.000541621	0.000618662	0.000442541	0.000417064	0.000464224	0.000451736	0.000477385	0.000468245	0.000422089	0.000402842	0.000428034	0	0.000704602	0.000398633	0.000531719	0.000430955	0.000388439	0.000461445	0.000431918	0.000445308	0.000592544	0.000343243	0.000320199	0.000645991
K02072	K02072: D-methionine transport system permease protein	0.000687743	0	0.000628051	0.000529679	0.00074983	0.00081447	0.000701599	0.00063243	0.000674187	0.000633592	0.000664117	0.000751241	0.00088664	0.000565708	0.000682585	0.000613599	0	0.000792999	0.000497011	0.000644488	0.000420677	0.00057447	0.000581264	0.000618861	0.000625829	0.000603233	0.00051133	0.000496128	3.63339e-07
K02073	K02073: D-methionine transport system substrate-binding protein	0.000654987	0	0.000628527	0.00052666	0.000566212	0.000777675	0.000647864	0.000493162	0.000557895	0.000553844	0.000635094	0.000596199	0.000636268	0.000493696	0.000539378	0.000555922	0	0.00115012	0.000449383	0.000574515	0.000415292	0.000471026	0.000487052	0.000539886	0.000480828	0.000659859	0.00032022	0.000417501	0.000684738
K03309	K03309: dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family	0.00011938	0	7.4821e-05	0.000101783	0.000146947	0.000138353	6.51509e-05	7.15613e-05	7.22245e-05	5.38292e-05	3.31063e-05	0.000106921	9.17973e-05	6.52839e-05	4.57924e-05	8.74354e-05	0	1.85369e-05	4.85846e-05	4.81856e-05	0.000145934	7.4753e-05	6.43609e-05	5.88832e-05	7.61714e-05	8.51759e-05	8.22231e-05	4.25833e-05	1.21951e-07
K03308	K03308: neurotransmitter:Na+ symporter, NSS family	0.00121999	0	0.00118118	0.00157134	0.00122307	0.00123367	0.000636181	0.0013682	0.00149281	0.0012004	0.00129125	0.00140691	0.00109197	0.00104229	0.00139037	0.00120833	0	0.000468201	0.00115477	0.00141641	0.00153324	0.00122325	0.00138358	0.00131467	0.00139025	0.00147956	0.00164436	0.00135357	0.000939246
K03305	K03305: proton-dependent oligopeptide transporter, POT family	0.000193724	0	0.00027329	0.000120232	0.000208157	0.000103677	0.000149643	0.000152778	0.000172583	0.000184142	9.31283e-05	0.000100518	0.00015932	0.000160278	0.000132047	0.000176664	0	0.000350727	0.000179771	0.000200564	0.000306804	0.000126042	0.000156574	0.000171978	0.000186238	0.000108417	0.000175152	0.000274534	0.00054656
K03304	K03304: tellurite resistance/dicarboxylate transporter, TDT family	1.19101e-05	0	1.86102e-05	1.01153e-05	2.56625e-05	2.69486e-05	5.03183e-05	0	7.20125e-06	1.15786e-05	0	1.4358e-05	0	0	0	5.05227e-06	0	4.62078e-05	6.86031e-06	1.41874e-05	0	0	0	0	7.04193e-06	1.25778e-05	0	0	0.000402648
K03307	K03307: solute:Na+ symporter, SSS family	0.000433997	0	0.000406559	0.00042635	0.000208044	0.000327708	0.000263654	0.000434667	0.000368115	0.000500457	0.000402497	0.000283059	0.000331666	0.000433127	0.000431082	0.000519475	0	0.0002414	0.000526299	0.000457474	0.000557307	0.000514581	0.000394827	0.000474323	0.000452601	0.000483635	0.000458026	0.000549678	0.000574668
K03306	K03306: inorganic phosphate transporter, PiT family	0.000161864	0	0.000224816	0.000157808	0.000215717	0.000286524	0.000116444	0.000263989	0.000242388	0.00021517	0.000225977	0.000198146	0.000309319	0.000262455	0.00019023	0.000179398	0	0.000175472	0.000341688	0.000150175	0.000271943	0.000306578	0.000106315	0.000208574	0.000159207	0.000131209	8.70738e-05	0.000254657	0.000924264
K03300	K03300: citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family	6.91107e-05	0	5.8061e-05	5.88588e-05	2.91415e-05	3.14746e-05	0	1.97739e-05	4.75681e-05	6.55446e-05	9.4578e-06	6.07327e-05	6.68652e-05	3.45513e-05	6.85005e-05	8.2692e-05	0	1.73809e-05	4.36614e-05	0.000109338	2.34729e-05	0.000113799	7.36173e-05	9.90736e-05	3.59205e-05	7.24458e-05	4.126e-05	2.52242e-05	0.000152929
K03303	K03303: lactate transporter, LctP family	0.000171766	0	0.000161311	0.000147687	8.64043e-05	0.000185138	6.79948e-05	0.000149617	0.000144297	0.000170036	0.00014749	0.000128215	0.000161757	0.00013604	0.00011457	0.000149751	0	0.000248195	7.15085e-05	0.000178854	8.08976e-05	0.000117654	9.775e-05	0.000153041	0.00012498	0.000102318	4.47514e-05	0.000134415	0.000359096
K03302	K03302: anaerobic C4-dicarboxylate transporter, Dcu family	9.9296e-06	0	1.48294e-05	0	0	1.06186e-05	0	8.34639e-06	2.40151e-05	0	4.73251e-06	2.23728e-05	9.58315e-06	9.90691e-06	1.64118e-05	4.21214e-06	0	0	1.1439e-05	1.77424e-05	2.39541e-05	2.46169e-05	8.4739e-06	4.82316e-06	5.35762e-06	1.04863e-05	0	0	0
K09650	K09650: rhomboid-like protein	1.80875e-05	0	2.7013e-05	0	0	0	0	4.56109e-05	3.2809e-05	7.30778e-05	8.62064e-06	0	0	3.60924e-05	5.97909e-05	6.90548e-05	0	0	5.20928e-05	8.61846e-05	4.36342e-05	5.6052e-05	9.26154e-05	7.90719e-05	5.85559e-05	0	2.47101e-05	7.66226e-05	0
