Gene,NAME,Category,SuperPathway,SubPathway,KOAnnot,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1
K01103,K01103: fructose-26-bisphosphatase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PFKFB3; 6-phosphofructo-2-kinase / fructose-26-biphosphatase 3&#160;,0,1.64E-05,0,0,2.6E-05,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0,0,0
K11942,K11942: methylmalonyl-CoA mutase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E5.4.99.2; methylmalonyl-CoA mutase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K05344,K05344: glucose-1-phosphate phosphodismutase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E2.7.1.41; glucose-1-phosphate phosphodismutase,0,0,0,0,0,0,0,0,0,0,4.23E-05,0,0,0,0,0,4.08E-05,0,0,5.71E-05
K08679,K08679: UDP-glucuronate 4-epimerase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E5.1.3.6; UDP-glucuronate 4-epimerase,3.5E-05,1.86E-05,4.31E-05,4.99E-05,0,0,0,0,0,0,2.66E-05,0,0,0,0,0,0,0,0,0
K02815,K02815: PTS system sorbose-specific IID component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Sor-EIID sorM; PTS system sorbose-specific IID component,3.86E-05,1.74E-05,2.75E-05,0,6.55E-05,3.23E-05,5.39E-05,0,3.63E-05,9.03E-05,0,0,0,4.16E-05,0,0,0,3.97E-05,0,4.57E-05
K01848,K01848: methylmalonyl-CoA mutase N-terminal domain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E5.4.99.2A mcmA1; methylmalonyl-CoA mutase N-terminal domain,4.49E-05,0.000116644,7.81E-05,9.92E-05,8.3E-05,7.32E-05,8.37E-05,5.4E-05,9.06E-05,0.000270913,0.000154085,0,0,2.1E-05,5.89E-05,0.000120126,3.2E-05,9.5E-05,3.84E-05,9.27E-05
K01849,K01849: methylmalonyl-CoA mutase C-terminal domain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E5.4.99.2B mcmA2; methylmalonyl-CoA mutase C-terminal domain,6.92E-05,7.35E-05,0.000173779,0.000127979,0,0.000161843,0.000108145,7.4E-05,7.63E-05,0,0.000247317,0,9.78E-05,0,0.000166841,0.000244279,0.000134373,0.000113627,0,0.00018322
K01846,K01846: methylaspartate mutase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glmS mutS mamA; methylaspartate mutase sigma subunit,0.000206133,0,0,0,6.96E-05,0.000115202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01847,K01847: methylmalonyl-CoA mutase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,MUT; methylmalonyl-CoA mutase,0.000526317,0.000472987,0.000133608,0.000583872,0.000313983,0.000473638,0.000786484,0.000288867,0.000603748,0.000750802,0.000695883,0,0.000459919,0.000433729,0.000670877,0.00077886,0.000381196,0.000289017,0.000820505,0.000427599
K01840,K01840: phosphomannomutase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,manB; phosphomannomutase,0.00115514,0.000830397,0.000651103,0.000818922,0.000724379,0.000831161,0.000898698,0.000850035,0.000938976,0.000857298,0.000937481,0,0.0010513,0.000998597,0.000877362,0.000804187,0.000809545,0.000705304,0.00135658,0.00111895
K00007,K00007: D-arabinitol 4-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,dalD; D-arabinitol 4-dehydrogenase,1.34E-05,4.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00005,K00005: glycerol dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,gldA; glycerol dehydrogenase,0.000173299,0.000235159,0.000382821,0.000198707,8.61E-05,0.000243545,0,0.000139169,0.000141059,0.000271495,0.000103972,0,3.85E-05,3.29E-05,6.14E-05,0.00027306,0.000101839,0.000202166,6.22E-05,0.000316052
K00001,K00001: alcohol dehydrogenase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E1.1.1.1 adh; alcohol dehydrogenase,0.000613937,0.000659911,0.000584991,0.000505179,0.000668024,0.000515877,0.000668922,0.000498764,0.000652297,0.00106046,0.000743827,0,0.000714279,0.000555811,0.000721997,0.000462352,0.000606635,0.000639654,0.000815375,0.000634932
K00009,K00009: mannitol-1-phosphate 5-dehydrogenase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,mtlD; mannitol-1-phosphate 5-dehydrogenase,6.3E-05,6.75E-05,3.79E-05,0,2.77E-05,6.37E-05,3.99E-05,2.52E-05,0,0.000124152,2.52E-05,0,7.21E-05,3.08E-05,5.98E-05,8.33E-05,2.42E-05,4.02E-05,0,6.77E-05
K00008,K00008: L-iditol 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,SORD gutB; L-iditol 2-dehydrogenase,0.000162334,0.000190553,0.000354038,0.000205756,0.000333635,0.000102661,0.000132424,0.000197891,0.000206136,0.000290571,0.000305306,0,0.000119006,0.000135806,0.000330372,0.000182868,0.000288844,0.000305107,0.000118054,0.000185913
K02819,K02819: PTS system trehalose-specific IIC component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Tre-EIIC treB; PTS system trehalose-specific IIC component,3.9E-05,0.000106978,3.18E-05,3.7E-05,0,0.000112244,0,4.24E-05,4.35E-05,5.03E-05,0,0,2.93E-05,4.14E-05,0,0,3.92E-05,9.23E-05,0,2.75E-05
K01229,K01229: lactase-phlorizin hydrolase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,LCT; lactase-phlorizin hydrolase,0,0,0,0,0,4.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01512,K01512: acylphosphatase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,acyP; acylphosphatase,5.87E-05,0.000143496,0.000227979,0,0.000169824,8.32E-05,0,9.27E-05,0,0,0,0,0,0.000109593,0,0,8.78E-05,0.000142299,0,0
K00865,K00865: glycerate kinase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glxK; glycerate kinase,0.000409569,0.000387198,0.000323321,0.000330689,0.000551853,0.000421801,0.000318959,0.000472725,0.00035032,0.000329904,0.000454813,0,0.000287705,0.000431501,0.000328707,0.000172508,0.000313996,0.000473862,0.000421226,0.000303726
K01193,K01193: beta-fructofuranosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E3.2.1.26 sacA; beta-fructofuranosidase,0.000228732,0.000224989,0.000283931,0.000214163,0.000323032,8.73E-05,8.7E-05,0.000440056,0.000118781,0,0.000188606,0,0.000243694,0.000280652,0.000249786,0.000200822,0.000165071,0.000182607,0.000137854,0.000154069
K01190,K01190: beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,lacZ; beta-galactosidase,0.00288858,0.00195332,0.00100392,0.00291889,0.00233844,0.00202562,0.0031394,0.00171365,0.00309926,0.00274433,0.00348997,0,0.00233409,0.0026798,0.0026566,0.00281605,0.00217243,0.00154237,0.00265067,0.00219365
K01194,K01194: alphaalpha-trehalase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.28 treA treF; alphaalpha-trehalase,2.22E-05,0.00010695,6.97E-05,0,3.84E-05,3.2E-05,2.63E-05,1.69E-05,0,0.000184158,0,0,0,0,0,0.000119467,0,0.000134273,0,0
K01195,K01195: beta-glucuronidase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,uidA GUSB; beta-glucuronidase,0.000196068,0.000182685,0.000153222,0.000264051,0.000120298,0.000189308,0.000199558,0.000323684,0.000183615,0.0002111,0.000305461,0,0.00017978,0.00020985,0.000151395,0.000108299,0.000151585,0.00027169,7.11E-05,0.000144927
K01198,K01198: xylan 14-beta-xylosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,xynB; xylan 14-beta-xylosidase,0.000490092,0.000208559,0.000345256,0.000595324,0.000273876,0.000321062,0.000167626,0.000261237,0.000274354,9.16E-05,0.000402771,0,0.000408889,0.000359059,0.000231966,0.000177272,0.000204825,0.000212606,0.000329432,0.000193077
K01199,K01199: glucan endo-13-beta-D-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.39; glucan endo-13-beta-D-glucosidase,7.1E-06,0,0,0,1.19E-05,1.01E-05,0,1.12E-05,1.16E-05,0,1.08E-05,0,0,1.33E-05,1.29E-05,0,1.04E-05,1.72E-05,0,0
K01207,K01207: beta-N-acetylhexosaminidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nagZ; beta-N-acetylhexosaminidase,0.000406044,0.00031328,0.000528949,9.24E-05,0.000266963,0.000208008,0.000276532,0.000289817,0.000266065,0.000370618,0.000299415,0,0.000196578,0.000287373,0.000267972,0.000217904,0.00036961,0.000376455,0.000179689,0.000113512
K01208,K01208: cyclomaltodextrinase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.54; cyclomaltodextrinase,4.3E-05,6.01E-05,8.35E-05,4.09E-05,4.2E-05,5.6E-05,3.47E-05,0.000100615,7.01E-05,0,3.82E-05,0,9.41E-05,7.96E-05,7.15E-05,0,8.42E-05,0.000108971,0.00010302,5.89E-05
K01209,K01209: alpha-N-arabinofuranosidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E3.2.1.55 abfA; alpha-N-arabinofuranosidase,0.000872778,0.000572441,0.000718403,0.00103522,0.000897664,0.000840534,0.000928452,0.000969904,0.00092853,0.000387335,0.00105111,0,0.00122844,0.0011957,0.00110283,0.000647947,0.00114732,0.000820614,0.00119215,0.000564819
K02749,K02749: PTS system arbutin-like IIB component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Arb-EIIB glvB; PTS system arbutin-like IIB component,2.38E-05,7.81E-05,1.47E-05,0,0,5.53E-05,0,1.91E-05,0,0,0,0,0,0,4.34E-05,0,0,0,0,0
K08068,K08068: N-acetylglucosamine-6-phosphate 2-epimerase and phosphatase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,siaA neuC1; UDP-N-acetylglucosamine 2-epimerase (hydrolysing),0,0,4.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08E-05,0
K14534,K14534,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase,7.71E-05,5.41E-05,9.46E-05,7.4E-05,0,0.000127126,6.09E-05,1.99E-05,8.39E-05,0,1.97E-05,0,2.76E-05,0,7.07E-05,0,5.6E-05,6.29E-05,0.000139843,0.000158346
K01734,K01734: methylglyoxal synthase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,mgsA; methylglyoxal synthase,0.000974155,0.00102138,0.00103729,0.000900243,0.00112604,0.00123063,0.00138704,0.00191158,0.00102864,0.0011123,0.000931947,0,0.00159912,0.00171606,0.000951842,0.000810484,0.00108809,0.00102525,0.00169331,0.00143924
K01730,K01730: oligogalacturonide lyase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,ogl; oligogalacturonide lyase,5.7E-05,4.94E-05,1.76E-05,4.06E-05,2.38E-05,4.3E-05,3.45E-05,2.25E-05,6.96E-05,5.78E-05,2.17E-05,0,3.12E-05,2.66E-05,2.58E-05,7.42E-05,2.09E-05,3.45E-05,0.00010232,2.92E-05
K12972,K12972,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ghrA; glyoxylate/hydroxypyruvate reductase A,6.11E-05,0.000150448,0.000121938,0,0.00010027,2.74E-05,0,3.23E-05,0,8.17E-05,3.11E-05,0,0,0,0,0.000105591,2.94E-05,0,0,8.33E-05
K05343,K05343: maltose alpha-D-glucosyltransferase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treS; maltose alpha-D-glucosyltransferase/ alpha-amylase,0.000103375,6.2E-05,6.48E-05,0,3.91E-05,6.66E-05,2.85E-05,7.59E-05,5.78E-05,0,0.000106255,0,2.65E-05,3.16E-05,0,0,6.7E-05,0,4.17E-05,0.000118604
K05341,K05341: amylosucrase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E2.4.1.4; amylosucrase,7.16E-05,6.5E-05,6.11E-05,5.59E-05,0.000116611,5.62E-05,2.22E-05,0.000144456,0.000112668,0,4.56E-05,0,2.01E-05,0.000114242,3.56E-05,0,7.33E-05,2.23E-05,7.04E-05,0.000146965
K05349,K05349: beta-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,bglX; beta-glucosidase,0.00272497,0.00142376,0.000803573,0.00249657,0.00189468,0.00165734,0.0021467,0.00141105,0.00184776,0.00158225,0.00282372,0,0.0021044,0.00220045,0.0017731,0.00173251,0.00165657,0.000925228,0.00157589,0.00138567
K03777,K03777: D-lactate dehydrogenase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,dld; D-lactate dehydrogenase,0,9.11E-05,4.35E-05,0,1.79E-05,7.65E-05,0,0,0,4.38E-05,0,0,0,0,0,0.000110224,0,2.64E-05,0,0
K03778,K03778: D-lactate dehydrogenase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ldhA; D-lactate dehydrogenase,0.000578573,0.00039753,0.000232186,0.000481139,0.00037976,0.000372378,0.000818453,0.000539359,0.000704631,0.000535085,0.00056821,0,0.000577966,0.000490346,0.0007159,0.00039383,0.00055011,0.000365549,0.00034002,0.000537275
K03779,K03779: L(+)-tartrate dehydratase alpha subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,ttdA; L(+)-tartrate dehydratase alpha subunit,0.000189035,0.000133242,0.000206735,0.00017977,0.000210463,0.000148175,5.08E-05,0.000331758,0.000171048,8.41E-05,9.58E-05,0,0.000275512,0.000196095,7.62E-05,0.000547015,3.08E-05,0.000304867,0.000226369,4.31E-05
K12373,K12373: beta-hexosaminidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,HEXA_B; hexosaminidase,0.00179425,0.00139649,0.000322934,0.00155234,0.00159779,0.00150796,0.00338891,0.000858778,0.00200688,0.00275568,0.00210191,0,0.00157876,0.00165845,0.00249416,0.0021266,0.00156521,0.00112,0.0014966,0.00132827
K06044,K06044: (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treY glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase,0,0,0,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K12112,K12112: evolved beta-galactosidase subunit beta,Metabolism,Carbohydrate metabolism,Galactose_metabolism,ebgC; evolved beta-galactosidase subunit beta,0,4.48E-05,5.2E-05,0,0,5.98E-05,0,0,0,0.000170975,0,0,0,0,0,0,0,0.000102188,0,0
K12111,K12111: evolved beta-galactosidase subunit alpha,Metabolism,Carbohydrate metabolism,Galactose_metabolism,ebgA; evolved beta-galactosidase subunit alpha,1.24E-05,4.29E-05,3.69E-05,0,2.9E-05,5.92E-05,0,9.96E-06,9.91E-06,9.46E-05,1.88E-05,0,0,1.14E-05,0,3.01E-05,1.79E-05,9.92E-05,0,0
K14447,K14447,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,ecm; (2R)-ethylmalonyl-CoA mutase,0,0,0,0,0,0,0,0,0,0,1.42E-05,0,0,0,0,0,0,0,0,0
K03080,K03080: L-ribulose-5-phosphate 4-epimerase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,sgbE; L-ribulose-5-phosphate 4-epimerase,0,0,0,0,0,7.7E-05,0,0,0,0.000220565,0,0,0,0,0,0,0,6.59E-05,0,0
K01858,K01858: myo-inositol-1-phosphate synthase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,E5.5.1.4 INO1; myo-inositol-1-phosphate synthase,0.000116448,0.000233763,3.61E-05,0.000251982,0.000293148,0.000145216,0.000284109,6.96E-05,0.000310003,0.000236594,0.000309482,0,0.000228531,0.00024719,0.000240344,0.000304154,0.000244969,0.000106823,0.000209532,0.000209918
K01854,K01854: UDP-galactopyranose mutase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,glf; UDP-galactopyranose mutase,0.000752005,0.000554823,0.000582344,0.000579803,0.000564437,0.000737545,0.000331581,0.000717406,0.000712569,0.000206751,0.000829906,0,0.00103164,0.000848308,0.000769816,0.000611106,0.000738013,0.000451634,0.000921028,0.00048731
K00074,K00074: 3-hydroxybutyryl-CoA dehydrogenase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,paaH hbd fadB mmgB; 3-hydroxybutyryl-CoA dehydrogenase,0.00034621,0.000457897,0.000507904,0.000297341,7.43E-05,0.000377123,0.000161654,0.000208287,0.000383416,9.07E-05,0.000168705,0,0.00029099,0.000205369,0.00015878,0.000225747,0.000383852,0.000267388,0.000394549,0.000402368
K00075,K00075: UDP-N-acetylmuramate dehydrogenase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,murB; UDP-N-acetylmuramate dehydrogenase,0.000632197,0.000569757,0.000640144,0.000444066,0.00070577,0.000491727,0.000502812,0.000726944,0.000662523,0.00068726,0.000498101,0,0.000675813,0.000573631,0.000730741,0.000492201,0.00062678,0.000551101,0.00067903,0.000873188
K00078,K00078: D-xylose 1-dehydrogenase (NADP),Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP),1.84E-05,1.87E-05,2.31E-05,5.32E-05,3.08E-05,0,4.27E-05,5.87E-05,2.87E-05,0,2.74E-05,0,8.19E-05,0,0,0,5.53E-05,4.55E-05,0,3.83E-05
K00015,K00015: glyoxylate reductase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gyaR; glyoxylate reductase,1.98E-05,8.02E-05,2.36E-05,5.43E-05,3.19E-05,2.7E-05,4.6E-05,6.03E-05,6.2E-05,0,5.71E-05,0,0,3.55E-05,6.91E-05,0,2.79E-05,9.19E-05,0,4E-05
K00104,K00104: glycolate oxidase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glcD; glycolate oxidase,1.36E-05,0.000105034,0.000164847,0.000227189,0.000105588,7.36E-05,3.32E-05,0.000106756,2.15E-05,0.000157729,4.06E-05,0,2.89E-05,0,4.94E-05,0,7.98E-05,0.000166793,4.81E-05,0.000218815
K00102,K00102: D-lactate dehydrogenase (cytochrome),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,dld LDHD; D-lactate dehydrogenase (cytochrome),4.06E-05,4.26E-05,1.67E-05,3.87E-05,3.12E-05,1.91E-05,0,6.3E-05,1.09E-05,5.51E-05,7.21E-05,0,0,1.25E-05,2.44E-05,7.08E-05,2.93E-05,6.13E-05,0,0
K00100,K00100,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E1.1.1.-;,0.00197849,0.00175482,0.00166232,0.00168267,0.00189233,0.00201714,0.00169131,0.00192365,0.00218677,0.0016396,0.00177812,0,0.00155685,0.00141461,0.0018746,0.00144179,0.00167062,0.00179632,0.00131574,0.00170548
K00101,K00101: L-lactate dehydrogenase (cytochrome),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.1.2.3 lldD; L-lactate dehydrogenase (cytochrome),4.79E-05,0.000137994,5.96E-05,0,5.38E-05,6.89E-05,0,0,0,0.000129871,0,0,0,6.16E-05,0,0,0,3.97E-05,0,3.06E-05
K00854,K00854: xylulokinase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,xylB XYLB; xylulokinase,0.000641746,0.000484691,0.000560481,0.000542336,0.000550696,0.000510331,0.000366344,0.000381262,0.000390642,0.000671923,0.000541314,0,0.000443073,0.000424989,0.000574804,0.000527408,0.000644763,0.000465368,0.000450518,0.00035824
K00850,K00850: 6-phosphofructokinase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,pfkA PFK; 6-phosphofructokinase 1,0.00182448,0.00173691,0.00161736,0.0016001,0.00170409,0.00196974,0.00173297,0.00231307,0.00180717,0.00183443,0.00197407,0,0.00219563,0.00183351,0.00183168,0.00218769,0.00158312,0.00178861,0.00133952,0.00193203
K00851,K00851: gluconokinase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,E2.7.1.12 gntK idnK; gluconokinase,3.34E-05,3.81E-05,0.000120761,0,0.0001487,5.03E-05,0,0,0,0.000266207,0,0,0,0,0.000117809,0,9.5E-05,0.000196575,0,0
K00853,K00853: L-ribulokinase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,araB; L-ribulokinase,0.000323816,0.000195021,0.000368025,0.000232577,0.000272955,0.000231157,0.000389437,0.000295805,0.000227216,0.00018471,0.000317482,0,0.00030477,0.000238577,0.000333292,0.000122483,0.000373246,0.000112108,0.000291692,0.000165056
K04835,K04835: methylaspartate ammonia-lyase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,mal; methylaspartate ammonia-lyase,7.6E-05,0,0,0,2.55E-05,4.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K01183,K01183: chitinase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E3.2.1.14; chitinase,0.000131961,8.84E-05,7.35E-05,0.0001558,0.000108041,0.000110323,8.81E-05,2.88E-05,0.000266835,0.000335693,0.000110748,0,7.96E-05,0.000101969,6.61E-05,0,7.24E-05,0.000100318,0.000130791,3.74E-05
K01182,K01182: oligo-16-glucosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,E3.2.1.10; oligo-16-glucosidase,0.000254603,0.000105135,0.000193306,0.000127483,0.000222143,0.00017325,2.82E-05,0.00031876,0.00012722,0,0.000217171,0,0.000190959,0.000263214,0.0001958,0.000289788,0.000143448,0.000264383,0.00019605,0.000271518
K01187,K01187: alpha-glucosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,malZ; alpha-glucosidase,0.00187295,0.00128111,0.000785439,0.00165332,0.00172831,0.00144717,0.00191474,0.00129858,0.00161723,0.00149833,0.00201385,0,0.0017316,0.0012077,0.00156742,0.00166056,0.00134435,0.00103723,0.00139708,0.00113874
K01188,K01188: beta-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.21; beta-glucosidase,0.000681036,0.000445766,0.000323254,0.00044579,0.000446283,0.000439276,0.000474773,0.000519313,0.000588739,0.000458731,0.000757454,0,0.000567033,0.000610371,0.000453152,0.000560647,0.000619157,0.000328967,0.000390991,0.000431435
K01210,K01210: glucan 13-beta-glucosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.58; glucan 13-beta-glucosidase,1.56E-05,1.65E-05,5.77E-05,0,5.23E-05,0,0,2.47E-05,5.09E-05,0,2.38E-05,0,3.42E-05,0,2.84E-05,8.14E-05,4.57E-05,0,0,0
K01213,K01213: galacturan 14-alpha-galacturonidase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,E3.2.1.67; galacturan 14-alpha-galacturonidase,7.02E-05,0.000253767,6.93E-05,0.000320663,0.00028218,0.000199269,0.00037391,0.000266297,0.000343245,0.000227967,0.000299169,0,0.000245858,0.000262337,0.000357022,0.000146457,0.000247415,0.000238439,0.000201892,0.000230766
K01212,K01212: levanase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,sacC; levanase,0.000227434,0.000199944,0.000161096,0.000314637,0.000451102,0.000436437,0.000333763,0.000200612,0.000326707,0.000395672,0.000514949,0,0.000378206,0.000319803,0.000533068,0.00043643,0.000436735,0.000157046,0.000253603,0.000244873
K01218,K01218: mannan endo-14-beta-mannosidase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E3.2.1.78; mannan endo-14-beta-mannosidase,0.000212803,0.000159312,0.000120774,0.000239532,0.000140524,0.000142339,0.00011997,4.52E-05,0.000190803,0.000134631,0.000225455,0,0.000181928,9.41E-05,9.07E-05,0.000172988,0.000147275,4.07E-05,0.000119232,0.000122746
K02746,K02746: PTS system N-acetylgalactosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIC agaW; PTS system N-acetylgalactosamine-specific IIC component,2.34E-05,9.98E-05,5.91E-05,6.69E-05,0.000117663,3.32E-05,0,3.7E-05,3.82E-05,0,3.56E-05,0,5.13E-05,8.77E-05,0,0,3.44E-05,0.000173701,0.000168684,0
K02747,K02747: PTS system N-acetylgalactosamine-specific IID component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIID agaE; PTS system N-acetylgalactosamine-specific IID component,3.5E-05,6.79E-05,8.19E-05,6.05E-05,7.28E-05,0.000115913,0,6.44E-05,3.46E-05,0.000158206,2.66E-05,0,4.64E-05,8.3E-05,0,0.000112101,5.84E-05,5.21E-05,7.62E-05,4.42E-05
K02744,K02744: PTS system N-acetylgalactosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIA agaF; PTS system N-acetylgalactosamine-specific IIA component,0,4.7E-05,0.000107913,0.000126176,0.000145486,0,0,0,0,0.000176912,0,0,0,0,0,0,0,0.000105736,0,0
K02745,K02745: PTS system N-acetylgalactosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIB agaV; PTS system N-acetylgalactosamine-specific IIB component,3.97E-05,0.000125638,4.58E-05,0.00022752,0.000260945,5.64E-05,0,0.000187561,0,0,6.05E-05,0,8.69E-05,7.33E-05,0,0,5.76E-05,0.000186462,0,8.16E-05
K02594,K02594: homocitrate synthase NifV,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,nifV; homocitrate synthase NifV,0,7.02E-05,2.06E-05,0,5.61E-05,0,0,0,2.72E-05,0,2.55E-05,0,0,0,0,0,4.69E-05,0,6.02E-05,0
K00925,K00925: acetate kinase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ackA; acetate kinase,0.00092286,0.000534527,0.000618046,0.000581755,0.000627387,0.000667694,0.000704707,0.000713283,0.000502997,0.000439528,0.000647373,0,0.000866774,0.000525219,0.000671409,0.000655732,0.000575291,0.000560654,0.00068317,0.000883637
K00927,K00927: phosphoglycerate kinase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PGK pgk; phosphoglycerate kinase,0.000739492,0.000597693,0.000600326,0.000529949,0.000492787,0.000630528,0.000583821,0.000556838,0.000532113,0.000652136,0.000616005,0,0.000569811,0.000562349,0.000723405,0.000717251,0.00060007,0.000486422,0.00105091,0.000643901
