	Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
9131	K09754																															Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid_biosynthesis	CYP98A3 C3'H; coumaroylquinate(coumaroylshikimate) 3'-monooxygenase
9132	K09755																															Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid_biosynthesis	CYP84A F5H; ferulate-5-hydroxylase
9133	K09756																															Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid_biosynthesis	SCPL19 SNG2; serine carboxypeptidase-like 19
9134	K09757																															Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid_biosynthesis	SCPL8 SNG1; serine carboxypeptidase-like 8
9135	K09782																															Environmental Information Processing	Signal transduction	ErbB_signaling_pathway	AREG; amphiregulin
9136	K09783																															Environmental Information Processing	Signal transduction	ErbB_signaling_pathway	BTC; betacellulin
9137	K09784																															Environmental Information Processing	Signal transduction	ErbB_signaling_pathway	EREG; epiregulin
9138	K09813																															Environmental Information Processing	Membrane transport	ABC_transporters	hrtB; hemin transport system permease protein
9139	K09821																															Organismal Systems	Endocrine system	Renin-angiotensin_system	AGT; angiotensinogen
9140	K09827																															Metabolism	Lipid metabolism	Steroid_biosynthesis	ERG27; 3-keto steroid reductase
9141	K09828																															Metabolism	Lipid metabolism	Steroid_biosynthesis	DHCR24; delta24-sterol reductase
9142	K09829																															Metabolism	Lipid metabolism	Steroid_biosynthesis	ERG2; C-8 sterol isomerase
9143	K09831																															Metabolism	Lipid metabolism	Steroid_biosynthesis	ERG5; C-22 sterol desaturase
9144	K09832																															Metabolism	Lipid metabolism	Steroid_biosynthesis	CYP710A; cytochrome P450 family 710 subfamily A
9145	K09833																															Metabolism	Metabolism of cofactors and vitamins	Ubiquinone_and_other_terpenoid-quinone_biosynthesis	HPT HGGT ubiA; homogentisate phytyltransferase / homogentisate geranylgeranyltransferase
9146	K09834																															Metabolism	Metabolism of cofactors and vitamins	Ubiquinone_and_other_terpenoid-quinone_biosynthesis	VTE1 SXD1; tocopherol cyclase
9147	K09836																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtW; beta-carotene ketolase (CrtW type)
9148	K09837																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	LUT1 CYP97C1; carotene epsilon-monooxygenase
9149	K09838																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	ZEP ABA1; zeaxanthin epoxidase
9150	K09839																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	VDE NPQ1; violaxanthin de-epoxidase
9151	K09840																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	NCED; 9-cis-epoxycarotenoid dioxygenase
9152	K09842																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	AAO3; abscisic-aldehyde oxidase
9153	K09843																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	E1.14.13.93; (+)-abscisic acid 8'-hydroxylase
9154	K09844																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtC; carotenoid 12-hydratase
9155	K09845																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtD; 1-hydroxycarotenoid 34-desaturase
9156	K09846																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtF; demethylspheroidene O-methyltransferase
9157	K09847																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtA; spheroidene monooxygenase
9158	K09848																															Human Diseases	Cancers	Pathways_in_cancer	TRAF4; TNF receptor-associated factor 4
9159	K09849																															Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	TRAF5; TNF receptor-associated factor 5
9160	K09850																															Environmental Information Processing	Signal transduction	Ras_signaling_pathway	RASSF1; Ras association domain-containing protein 1
9161	K09851																															Environmental Information Processing	Signal transduction	Hippo_signaling_pathway_-fly	RASSF2_4; Ras association domain-containing protein 2/4
9162	K09854																															Environmental Information Processing	Signal transduction	Hippo_signaling_pathway	RASSF6; Ras association domain-containing protein 6
9163	K09864																															Organismal Systems	Digestive system	Bile_secretion	AQP1; aquaporin-1
9164	K09865																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	AQP2; aquaporin-2
9165	K09866																															Organismal Systems	Digestive system	Bile_secretion	AQP4; aquaporin-4
9166	K09867																															Organismal Systems	Digestive system	Salivary_secretion	AQP5; aquaporin-5
9167	K09876																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	AQP3; aquaporin-3
9168	K09877																															Organismal Systems	Digestive system	Bile_secretion	AQP9; aquaporin-9
9169	K09879																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtU; isorenieratene synthase
9170	K09881																															Metabolism	Lipid metabolism	Glycerolipid_metabolism	AGK; acylglycerol kinase
9171	K09883																															Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	cobT; cobaltochelatase CobT
9172	K09887																															Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	E3.5.4.30; dCTP deaminase (dUMP-forming)
9173	K09905																															Metabolism	Glycan biosynthesis and metabolism	Mucin_type_O-glycan_biosynthesis	B4GALT5; beta-14-galactosyltransferase 5
9174	K09993																															Cellular Processes	Cell growth and death	Cell_cycle	CDKN1C P57 KIP2; cyclin-dependent kinase inhibitor 1C
9175	K10029																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	PPBP CXCL7; platelet basic protein
9176	K10030																															Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	IL8 CXCL8; interleukin 8
9177	K10031																															Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	CXCL12; C-X-C motif chemokine 12
9178	K10032																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCL13; C-X-C motif chemokine 13
9179	K10033																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCL14 SCYB14; C-X-C motif chemokine 14
9180	K10034																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCL15; C-X-C motif chemokine 15
9181	K10035																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCL16; C-X-C motif chemokine 16
9182	K10042																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	SUCNR1 GPR91; succinate receptor 1
9183	K10048																															Environmental Information Processing	Signal transduction	TNF_signaling_pathway	CEBPB; CCAAT/enhancer binding protein (C/EBP) beta
9184	K10049																															Human Diseases	Infectious diseases	Tuberculosis	CEBPG; CCAAT/enhancer binding protein (C/EBP) gamma
9185	K10051																															Human Diseases	Cancers	Transcriptional_misregulation_in_cancers	CEBPE; CCAAT/enhancer binding protein (C/EBP) epsilon
9186	K10053																															Human Diseases	Cancers	Pathways_in_cancer	RUNX1T1 CBFA2T1; runt-related transcription factor 1; translocated to 1
9187	K10054																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	PML TRIM19; probable transcription factor PML
9188	K10055																															Human Diseases	Cancers	Pathways_in_cancer	ZBTB16 PLZF; zinc finger and BTB domain-containing protein 16
9189	K10056																															Human Diseases	Cancers	Pathways_in_cancer	JUP; junction plakoglobin
9190	K10059																															Human Diseases	Infectious diseases	Tuberculosis	CLEC4E; C-type lectin domain family 4 member E
9191	K10063																															Organismal Systems	Endocrine system	Thyroid_hormone_synthesis	ASGR1; asialoglycoprotein receptor 1
9192	K10064																															Organismal Systems	Endocrine system	Thyroid_hormone_synthesis	ASGR2; asialoglycoprotein receptor 2
9193	K10066																															Cellular Processes	Transport and catabolism	Phagosome	COLEC11; collectin sub-family member 11
9194	K10067																															Cellular Processes	Transport and catabolism	Phagosome	SFTPA; pulmonary surfactant-associated protein A
9195	K10074																															Cellular Processes	Transport and catabolism	Phagosome	CLEC7A; C-type lectin domain family 7 member A
9196	K10080																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	LMAN1 ERGIC53; lectin mannose-binding 1
9197	K10081																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	LMAN1L ERGL; lectin mannose-binding 1-like
9198	K10082																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	LMAN2 VIP36; lectin mannose-binding 2
9199	K10084																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	EDEM1; ER degradation enhancer mannosidase alpha-like 1
9200	K10085																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	EDEM2; ER degradation enhancer mannosidase alpha-like 2
9201	K10086																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	EDEM3; ER degradation enhancer mannosidase alpha-like 3
9202	K10087																															Cellular Processes	Transport and catabolism	Lysosome	GNPTG GNPTAG; N-acetylglucosamine-1-phosphate transferase gamma subunit
9203	K10088																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	OS9; protein OS-9
9204	K10089																															Cellular Processes	Transport and catabolism	Phagosome	M6PR; cation-dependent mannose-6-phosphate receptor
9205	K10099																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	FBXO2 NFB42; F-box protein 2
9206	K10100																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	FBXO6; F-box protein 6
9207	K10106																															Metabolism	Metabolism of cofactors and vitamins	Ubiquinone_and_other_terpenoid-quinone_biosynthesis	GGCX; vitamin K-dependent gamma-carboxylase
9208	K10127																															Cellular Processes	Cell growth and death	p53_signaling_pathway	MDM4 MDMX; protein Mdm4
9209	K10128																															Cellular Processes	Cell growth and death	p53_signaling_pathway	RPRM; reprimo TP53-dependent G2 arrest mediator candidate
9210	K10129																															Cellular Processes	Cell growth and death	p53_signaling_pathway	GTSE1 B99; G-2 and S-phase expressed protein 1
9211	K10130																															Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	LRDD PIDD; leucine-rich repeats and death domain-containing protein
9212	K10131																															Cellular Processes	Cell growth and death	p53_signaling_pathway	PMAIP1; phorbol-12-myristate-13-acetate-induced protein 1
9213	K10132																															Environmental Information Processing	Signal transduction	Hippo_signaling_pathway	BBC3 PUMA; BCL2-binding component 3
9214	K10133																															Cellular Processes	Cell growth and death	p53_signaling_pathway	TP53I3; tumor protein p53-inducible protein 3
9215	K10134																															Cellular Processes	Cell growth and death	p53_signaling_pathway	EI24; etoposide-induced 2.4 mRNA
9216	K10135																															Cellular Processes	Cell growth and death	p53_signaling_pathway	SCOTIN; scotin
9217	K10136																															Cellular Processes	Cell growth and death	p53_signaling_pathway	PERP; TP53 apoptosis effector
9218	K10137																															Cellular Processes	Cell growth and death	p53_signaling_pathway	ZMAT3; zinc finger matrin type 3
9219	K10138																															Cellular Processes	Cell growth and death	p53_signaling_pathway	IGFBP3; insulin-like growth factor-binding protein 3
9220	K10139																															Cellular Processes	Cell growth and death	p53_signaling_pathway	SERPINB5; serpin B5
9221	K10140																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	DDB2; DNA damage-binding protein 2
9222	K10141																															Cellular Processes	Cell growth and death	p53_signaling_pathway	SESN; sestrin
9223	K10142																															Cellular Processes	Cell growth and death	p53_signaling_pathway	STEAP3 TSAP6; metalloreductase STEAP3
9224	K10144																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	RCHY1 PIRH2; RING finger and CHY zinc finger domain-containing protein 1
9225	K10145																															Cellular Processes	Cell growth and death	p53_signaling_pathway	CCNG1; cyclin G1
9226	K10146																															Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	CCNG2; cyclin G2
9227	K10147																															Cellular Processes	Cell growth and death	p53_signaling_pathway	PPM1D WIP1; protein phosphatase 1D
9228	K10148																															Environmental Information Processing	Signal transduction	Hippo_signaling_pathway	TP73; tumor protein p73
9229	K10149																															Environmental Information Processing	Signal transduction	Hippo_signaling_pathway_-fly	TP63; tumor protein p63
9230	K10150																															Metabolism	Energy metabolism	Sulfur_metabolism	cysO; cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase
9231	K10151																															Environmental Information Processing	Signal transduction	Wnt_signaling_pathway	CCND2; cyclin D2
9232	K10152																															Environmental Information Processing	Signal transduction	Wnt_signaling_pathway	CCND3; cyclin D3
9233	K10155																															Human Diseases	Infectious diseases	Pertussis	IRF8; interferon regulatory factor 8
9234	K10156																															Metabolism	Metabolism of terpenoids and polyketides	Sesquiterpenoid_and_triterpenoid_biosynthesis	eizS; epi-isozizaene synthase
9235	K10157																															Metabolism	Glycan biosynthesis and metabolism	Other_types_of_O-glycan_biosynthesis	B3GAT2; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2
9236	K10158																															Metabolism	Glycan biosynthesis and metabolism	Glycosaminoglycan_biosynthesis_-_chondroitin_sulfate___dermatan_sulfate	B3GAT3; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3
9237	K10159																															Environmental Information Processing	Signal transduction	PI3K-Akt_signaling_pathway	TLR2; toll-like receptor 2
9238	K10160																															Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	TLR4; toll-like receptor 4
9239	K10161																															Organismal Systems	Immune system	Toll-like_receptor_signaling_pathway	TLR9; toll-like receptor 9
9240	K10162																															Environmental Information Processing	Signal transduction	Wnt_signaling_pathway	BAMBI; BMP and activin membrane-bound inhibitor
9241	K10163																															Human Diseases	Immune diseases	Inflammatiory_bowel_disease_IBD	FOXP3 IPEX; forkhead box P3
9242	K10164																															Cellular Processes	Cellular commiunity	Signaling_pathways_regulating_pluripotency_of_stem_cells	NANOG; homeobox protein Nanog
9243	K10165																															Environmental Information Processing	Signal transduction	TNF_signaling_pathway	NOD2 CARD15; nucleotide-binding oligomerization domain-containing protein 2
9244	K10166																															Human Diseases	Immune diseases	Inflammatiory_bowel_disease_IBD	TBX21; T-box protein 21
9245	K10167																															Environmental Information Processing	Signal transduction	PI3K-Akt_signaling_pathway	TCL1A; T-cell leukemia/lymphoma 1A
9246	K10168																															Organismal Systems	Immune system	Toll-like_receptor_signaling_pathway	TLR5; toll-like receptor 5
9247	K10169																															Cellular Processes	Transport and catabolism	Phagosome	TLR6; toll-like receptor 6
9248	K10170																															Organismal Systems	Immune system	Toll-like_receptor_signaling_pathway	TLR8; toll-like receptor 8
9249	K10177																															Cellular Processes	Cellular commiunity	Signaling_pathways_regulating_pluripotency_of_stem_cells	TBX3; T-box protein 3
9250	K10187																															Metabolism	Metabolism of terpenoids and polyketides	Sesquiterpenoid_and_triterpenoid_biosynthesis	cyc2; germacradienol/geosmin synthase
9251	K10196																															Environmental Information Processing	Membrane transport	ABC_transporters	ABC.GLC.S; glucose/arabinose transport system substrate-binding protein
9252	K10197																															Environmental Information Processing	Membrane transport	ABC_transporters	ABC.GLC.P; glucose/arabinose transport system permease protein
9253	K10198																															Environmental Information Processing	Membrane transport	ABC_transporters	ABC.GLC.P1; glucose/arabinose transport system permease protein
9254	K10203																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL6; elongation of very long chain fatty acids protein 6
9255	K10205																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL2; elongation of very long chain fatty acids protein 2
9256	K10207																															Metabolism	Lipid metabolism	Steroid_hormone_biosynthesis	HSD17B3; testosterone 17beta-dehydrogenase (NADP+)
9257	K10208																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtM; 44'-diapophytoene synthase
9258	K10211																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	crtQ; 44'-diaponeurosporenoate glycosyltransferase
9259	K10212																															Metabolism	Metabolism of terpenoids and polyketides	Carotenoid_biosynthesis	K10212 crtO; glycosyl-44'-diaponeurosporenoate acyltransferase
9260	K10214																															Metabolism	Lipid metabolism	Primary_bile_acid_biosynthesis	ACOX2; 3alpha7alpha12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase
9261	K10215																															Metabolism	Xenobiotics biodegradation and metabolism	Aminobenzoate_degradation	ethA; monooxygenase
9262	K10216																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	dmpD xylF; 2-hydroxymuconate-semialdehyde hydrolase
9263	K10221																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	ligI; 2-pyrone-46-dicarboxylate lactonase
9264	K10222																															Metabolism	Xenobiotics biodegradation and metabolism	Dioxin_degradation	bphD; 26-dioxo-6-phenylhexa-3-enoate hydrolase
9265	K10223																															Metabolism	Lipid metabolism	Primary_bile_acid_biosynthesis	CH25H; cholesterol 25-hydroxylase
9266	K10224																															Metabolism	Lipid metabolism	Biosynthesis_of_unsaturated_fatty_acids	FADS1; fatty acid desaturase 1 (delta-5 desaturase)
9267	K10226																															Metabolism	Lipid metabolism	alpha-Linolenic_acid_metabolism	FADS2; fatty acid desaturase 2 (delta-6 desaturase)
9268	K10232																															Environmental Information Processing	Membrane transport	ABC_transporters	aglE ggtB; alpha-glucoside transport system substrate-binding protein
9269	K10233																															Environmental Information Processing	Membrane transport	ABC_transporters	aglF ggtC; alpha-glucoside transport system permease protein
9270	K10236																															Environmental Information Processing	Membrane transport	ABC_transporters	thuE; trehalose/maltose transport system substrate-binding protein
9271	K10238																															Environmental Information Processing	Membrane transport	ABC_transporters	thuG sugB; trehalose/maltose transport system permease protein
9272	K10244																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL5; elongation of very long chain fatty acids protein 5
9273	K10245																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELO2; fatty acid elongase 2
9274	K10246																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELO3; fatty acid elongase 3
9275	K10247																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL1; elongation of very long chain fatty acids protein 1
9276	K10248																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL3; elongation of very long chain fatty acids protein 3
9277	K10249																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL4; elongation of very long chain fatty acids protein 4
9278	K10250																															Metabolism	Lipid metabolism	Fatty_acid_elongation	ELOVL7; elongation of very long chain fatty acids protein 7
9279	K10255																															Metabolism	Lipid metabolism	Biosynthesis_of_unsaturated_fatty_acids	FAD6 desA; omega-6 fatty acid desaturase (delta-12 desaturase)
9280	K10256																															Metabolism	Lipid metabolism	Biosynthesis_of_unsaturated_fatty_acids	FAD2; omega-6 fatty acid desaturase (delta-12 desaturase)
9281	K10257																															Metabolism	Lipid metabolism	Biosynthesis_of_unsaturated_fatty_acids	FAD8 desB; omega-3 fatty acid desaturase (delta-15 desaturase)
9282	K10258																															Metabolism	Lipid metabolism	Fatty_acid_elongation	TER TSC13 CER10; very-long-chain enoyl-CoA reductase
9283	K10259																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	MET30; F-box and WD-40 domain protein MET30
9284	K10260																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	FBXW7 SEL10; F-box and WD-40 domain protein 7
9285	K10264																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	FBXW8; F-box and WD-40 domain protein 8
9286	K10269																															Organismal Systems	Environmental adaptation	Circadian_rhythm	FBXL3; F-box and leucine-rich repeat protein 3
9287	K10291																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	FBXO4; F-box protein 4
9288	K10292																															Cellular Processes	Cell growth and death	Oocyte_meiosis	FBXO5 EMI1; F-box protein 5
9289	K10305																															Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	FBXO25_32; F-box protein 25/32
9290	K10318																															Cellular Processes	Cell growth and death	Oocyte_meiosis	FBXO43 EMI2; F-box protein 43
9291	K10322																															Organismal Systems	Endocrine system	Prolactin_signaling_pathway	SOCS6 CIS4; suppressor of cytokine signaling 6
9292	K10351																															Cellular Processes	Cell motility	Regulation_of_actin_cytoskeleton	MYL2; myosin regulatory light chain 2
9293	K10366																															Human Diseases	Cardiovascular diseases	Hypertrophic_cardiomyopathy_HCM	DMD; dystrophin
9294	K10373																															Organismal Systems	Circulatory system	Cardiac_muscle_contraction	TPM1; tropomyosin 1
9295	K10374																															Organismal Systems	Circulatory system	Cardiac_muscle_contraction	TPM2; tropomyosin 2
9296	K10375																															Organismal Systems	Circulatory system	Cardiac_muscle_contraction	TPM4; tropomyosin 4
9297	K10381																															Human Diseases	Cardiovascular diseases	Arrhythmogenic_right_ventricular_cardiomyopathy_ARVC	DSP; desmoplakin
9298	K10396																															Organismal Systems	Nervous system	Dopaminergic_synapse	KIF5; kinesin family member 5
9299	K10408																															Human Diseases	Neurodegenerative diseases	Huntington's_disease	DNAH; dynein heavy chain axonemal
9300	K10409																															Human Diseases	Neurodegenerative diseases	Huntington's_disease	DNAI1; dynein intermediate chain 1 axonemal
9301	K10410																															Human Diseases	Neurodegenerative diseases	Huntington's_disease	DNALI; dynein light intermediate chain axonemal
9302	K10411																															Human Diseases	Neurodegenerative diseases	Huntington's_disease	DNAL1; dynein light chain 1 axonemal
9303	K10412																															Human Diseases	Neurodegenerative diseases	Huntington's_disease	DNAL4; dynein light chain 4 axonemal
9304	K10414																															Cellular Processes	Transport and catabolism	Phagosome	DYNC2H DNCH2; dynein heavy chain 2 cytosolic
9305	K10415																															Cellular Processes	Transport and catabolism	Phagosome	DYNC1I DNCI; dynein intermediate chain cytosolic
9306	K10416																															Cellular Processes	Transport and catabolism	Phagosome	DYNC1LI DNCLI; dynein light intermediate chain 1 cytosolic
9307	K10417																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	DYNC2LI; dynein light intermediate chain 2 cytosolic
9308	K10418																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	DYNLL; dynein light chain LC8-type
9309	K10426																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	DCTN4; dynactin 4
9310	K10427																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	DCTN5; dynactin 5
9311	K10428																															Organismal Systems	Excretory system	Vasopressin-regulated_water_reabsorption	DCTN6; dynactin 6
9312	K10437																															Metabolism	Amino acid metabolism	Phenylalanine_metabolism	PHACA; phenylacetate 2-hydroxylase
9313	K10438																															Metabolism	Xenobiotics biodegradation and metabolism	Styrene_degradation	E1.14.13.63 phacB; 3-hydroxyphenylacetate 6-hydroxylase
9314	K10447																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	KLHL9_13; kelch-like protein 9/13
9315	K10484																															Genetic Information Processing	Replication and repair	Fanconi_anemia_pathway	BTBD12 SLX4; structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)
9316	K10500																															Cellular Processes	Cell growth and death	Cell_cycle	ZBTB17 MIZ1; zinc finger and BTB domain-containing protein 17
9317	K10524																															Metabolism	Metabolism of cofactors and vitamins	Nicotinate_and_nicotinamide_metabolism	NRK1_2; nicotinamide/nicotinate riboside kinase
9318	K10525																															Metabolism	Lipid metabolism	alpha-Linolenic_acid_metabolism	AOC; allene oxide cyclase
9319	K10526																															Metabolism	Lipid metabolism	alpha-Linolenic_acid_metabolism	OPCL1; OPC-8:0 CoA ligase 1
9320	K10528																															Metabolism	Lipid metabolism	alpha-Linolenic_acid_metabolism	HPL; hydroperoxide lyase
9321	K10529																															Metabolism	Lipid metabolism	alpha-Linolenic_acid_metabolism	DOX1; alpha-dioxygenase
9322	K10533																															Metabolism	Metabolism of terpenoids and polyketides	Limonene_and_pinene_degradation	E3.3.2.8; limonene-12-epoxide hydrolase
9323	K10534																															Metabolism	Energy metabolism	Nitrogen_metabolism	NR; nitrate reductase (NAD(P)H)
9324	K10535																															Metabolism	Energy metabolism	Nitrogen_metabolism	hao; hydroxylamine dehydrogenase
9325	K10552																															Environmental Information Processing	Membrane transport	ABC_transporters	frcB; fructose transport system substrate-binding protein
9326	K10564																															Cellular Processes	Cell motility	Flagellar_assembly	motC; chemotaxis protein MotC
9327	K10565																															Cellular Processes	Cell motility	Flagellar_assembly	motD; chemotaxis protein MotD
9328	K10566																															Metabolism	Metabolism of other amino acids	Cyanoamino_acid_metabolism	oxdB; phenylacetaldoxime dehydratase
9329	K10567																															Genetic Information Processing	Replication and repair	Base_excision_repair	NEIL1; endonuclease VIII-like 1
9330	K10568																															Genetic Information Processing	Replication and repair	Base_excision_repair	NEIL2; endonuclease VIII-like 2
9331	K10569																															Genetic Information Processing	Replication and repair	Base_excision_repair	NEIL3; endonuclease VIII-like 3
9332	K10570																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	ERCC8 CKN1 CSA; DNA excision repair protein ERCC-8
9333	K10571																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	DET1; de-etiolated-1
9334	K10572																															Metabolism	Carbohydrate metabolism	Inositol_phosphate_metabolism	IPPK; inositol-pentakisphosphate 2-kinase
9335	K10573																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	UBE2A UBC2 RAD6A; ubiquitin-conjugating enzyme E2 A
9336	K10574																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	UBE2B RAD6B; ubiquitin-conjugating enzyme E2 B
9337	K10575																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	UBE2G1 UBC7; ubiquitin-conjugating enzyme E2 G1
9338	K10576																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	UBE2H UBC8; ubiquitin-conjugating enzyme E2 H
9339	K10577																															Genetic Information Processing	Translation	RNA_transport	UBE2I UBC9; ubiquitin-conjugating enzyme E2 I
9340	K10578																															Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	UBE2J1 NCUBE1 UBC6; ubiquitin-conjugating enzyme E2 J1
9341	K10579																															Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	UBE2M UBC12; ubiquitin-conjugating enzyme E2 M
